Year,Geography,Industry,GeoCode,Value
2019,Saskatchewan,"Navigational, measuring, medical and control instruments manufacturing",47,
2019,Saskatchewan,Manufacturing and reproducing magnetic and optical media,47,
2019,Saskatchewan,"Electrical equipment, appliance and component manufacturing",47,
2019,Saskatchewan,Electric lighting equipment manufacturing,47,
2019,Saskatchewan,Household appliance manufacturing,47,
2019,Saskatchewan,Electrical equipment manufacturing,47,
2019,Saskatchewan,Other electrical equipment and component manufacturing,47,
2019,Saskatchewan,Transportation equipment manufacturing,47,0.24
2019,Saskatchewan,Motor vehicle manufacturing,47,
2019,Saskatchewan,Motor vehicle body and trailer manufacturing,47,0.23
2019,Saskatchewan,Motor vehicle parts manufacturing,47,
2019,Saskatchewan,Aerospace product and parts manufacturing,47,
2019,Saskatchewan,Railroad rolling stock manufacturing,47,
2019,Saskatchewan,Ship and boat building,47,
2019,Saskatchewan,Other transportation equipment manufacturing,47,
2019,Saskatchewan,Furniture and related product manufacturing,47,0.11
2019,Saskatchewan,Household and institutional furniture and kitchen cabinet manufacturing,47,0.09
2019,Saskatchewan,Office furniture (including fixtures) manufacturing,47,0.02
2019,Saskatchewan,Other furniture-related product manufacturing,47,0.0
2019,Saskatchewan,Miscellaneous manufacturing,47,0.12
2019,Saskatchewan,Medical equipment and supplies manufacturing,47,0.05
2019,Saskatchewan,Other miscellaneous manufacturing,47,0.07
2019,Alberta,Total manufacturing,48,6.11
2019,Alberta,Non-durable goods,48,2.55
2019,Alberta,Food manufacturing,48,1.09
2019,Alberta,Animal food manufacturing,48,0.04
2019,Alberta,Grain and oilseed milling,48,0.04
2019,Alberta,Sugar and confectionery product manufacturing,48,
2019,Alberta,Fruit and vegetable preserving and specialty food manufacturing,48,0.07
2019,Alberta,Dairy product manufacturing,48,0.07
2019,Alberta,Meat product manufacturing,48,0.54
2019,Alberta,Seafood product preparation and packaging,48,
2019,Alberta,Bakeries and tortilla manufacturing,48,0.16
2019,Alberta,Other food manufacturing,48,0.14
2019,Alberta,Beverage and tobacco product manufacturing,48,0.18
2019,Alberta,Beverage manufacturing,48,
2019,Alberta,Tobacco manufacturing,48,
2019,Alberta,Cannabis product manufacturing,48,
2019,Alberta,Textile mills,48,0.01
2019,Alberta,"Fibre, yarn and thread mills",48,0.0
2019,Alberta,Fabric mills,48,
2019,Alberta,Textile and fabric finishing and fabric coating,48,
2019,Alberta,Textile product mills,48,0.02
2019,Alberta,Textile furnishings mills,48,
2019,Alberta,Other textile product mills,48,
2019,Alberta,Apparel manufacturing,48,0.01
2019,Alberta,Apparel knitting mills,48,
2019,Alberta,Cut and sew clothing manufacturing,48,
2019,Alberta,Clothing accessories and other clothing manufacturing,48,
2019,Alberta,Leather and allied product manufacturing,48,0.0
2019,Alberta,Leather and hide tanning and finishing,48,
2019,Alberta,Footwear manufacturing,48,
2019,Alberta,Other leather and allied product manufacturing,48,
2019,Alberta,Paper manufacturing,48,0.1
2019,Alberta,"Pulp, paper and paperboard mills",48,0.08
2019,Alberta,Converted paper product manufacturing,48,0.03
2019,Alberta,Printing and related support activities,48,0.21
2019,Alberta,Petroleum and coal product manufacturing,48,0.18
2019,Alberta,Chemical manufacturing,48,0.46
2019,Alberta,Basic chemical manufacturing,48,0.16
2019,Alberta,"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing",48,0.03
2019,Alberta,"Pesticide, fertilizer and other agricultural chemical manufacturing",48,
2019,Alberta,Pharmaceutical and medicine manufacturing,48,0.03
2019,Alberta,"Paint, coating and adhesive manufacturing",48,0.02
2019,Alberta,"Soap, cleaning compound and toilet preparation manufacturing",48,
2019,Alberta,Other chemical product manufacturing,48,0.08
2019,Alberta,Plastics and rubber products manufacturing,48,0.29
2019,Alberta,Plastic product manufacturing,48,
2019,Alberta,Rubber product manufacturing,48,
2019,Alberta,Durable goods,48,3.55
2019,Alberta,Wood product manufacturing,48,0.46
2019,Alberta,Sawmills and wood preservation,48,0.16
2019,Alberta,"Veneer, plywood and engineered wood product manufacturing",48,0.12
2019,Alberta,Other wood product manufacturing,48,0.18
2019,Alberta,Non-metallic mineral product manufacturing,48,0.36
2019,Alberta,Clay product and refractory manufacturing,48,
2019,Alberta,Glass and glass product manufacturing,48,0.02
2019,Alberta,Cement and concrete product manufacturing,48,0.23
2019,Alberta,Lime and gypsum product manufacturing,48,
2019,Alberta,Other non-metallic mineral product manufacturing,48,0.06
2019,Alberta,Primary metal manufacturing,48,0.17
2019,Alberta,Iron and steel mills and ferro-alloy manufacturing,48,
2019,Alberta,Steel product manufacturing from purchased steel,48,0.08
2019,Alberta,Alumina and aluminum production and processing,48,
2019,Alberta,Non-ferrous metal (except aluminum) production and processing,48,
2019,Alberta,Foundries,48,
2019,Alberta,Fabricated metal product manufacturing,48,1.0
2019,Alberta,Forging and stamping,48,
2019,Alberta,Cutlery and hand tool manufacturing,48,0.0
2019,Alberta,Architectural and structural metals manufacturing,48,0.43
2019,Alberta,"Boiler, tank and shipping container manufacturing",48,0.15
2019,Alberta,Hardware manufacturing,48,
2019,Alberta,Spring and wire product manufacturing,48,0.03
2019,Alberta,"Machine shops, turned product, and screw, nut and bolt manufacturing",48,0.2
2019,Alberta,"Coating, engraving, cold and heat treating and allied activities",48,0.07
2019,Alberta,Other fabricated metal product manufacturing,48,0.12
2019,Alberta,Machinery manufacturing,48,0.84
2019,Alberta,"Agricultural, construction and mining machinery manufacturing",48,0.41
2019,Alberta,Industrial machinery manufacturing,48,0.03
2019,Alberta,Commercial and service industry machinery manufacturing,48,0.02
2019,Alberta,"Ventilation, heating, air-conditioning and commercial refrigeration equipment manufacturing",48,0.11
2019,Alberta,Metalworking machinery manufacturing,48,0.04
2019,Alberta,"Engine, turbine and power transmission equipment manufacturing",48,0.03
2019,Alberta,Other general-purpose machinery manufacturing,48,0.2
2019,Alberta,Computer and electronic product manufacturing,48,0.17
2019,Alberta,Computer and peripheral equipment manufacturing,48,
2019,Alberta,Communications equipment manufacturing,48,
2019,Alberta,Audio and video equipment manufacturing,48,
2019,Alberta,Semiconductor and other electronic component manufacturing,48,0.04
2019,Alberta,"Navigational, measuring, medical and control instruments manufacturing",48,0.1
2019,Alberta,Manufacturing and reproducing magnetic and optical media,48,
2019,Alberta,"Electrical equipment, appliance and component manufacturing",48,0.09
2019,Alberta,Electric lighting equipment manufacturing,48,
2019,Alberta,Household appliance manufacturing,48,
2019,Alberta,Electrical equipment manufacturing,48,0.05
2019,Alberta,Other electrical equipment and component manufacturing,48,
2019,Alberta,Transportation equipment manufacturing,48,0.1
2019,Alberta,Motor vehicle manufacturing,48,
2019,Alberta,Motor vehicle body and trailer manufacturing,48,0.06
2019,Alberta,Motor vehicle parts manufacturing,48,0.01
2019,Alberta,Aerospace product and parts manufacturing,48,0.02
2019,Alberta,Railroad rolling stock manufacturing,48,
2019,Alberta,Ship and boat building,48,
2019,Alberta,Other transportation equipment manufacturing,48,0.01
2019,Alberta,Furniture and related product manufacturing,48,0.15
2019,Alberta,Household and institutional furniture and kitchen cabinet manufacturing,48,0.09
2019,Alberta,Office furniture (including fixtures) manufacturing,48,0.04
2019,Alberta,Other furniture-related product manufacturing,48,0.03
2019,Alberta,Miscellaneous manufacturing,48,0.21
2019,Alberta,Medical equipment and supplies manufacturing,48,0.07
2019,Alberta,Other miscellaneous manufacturing,48,0.14
2019,British Columbia,Total manufacturing,59,6.63
2019,British Columbia,Non-durable goods,59,2.74
2019,British Columbia,Food manufacturing,59,1.16
2019,British Columbia,Animal food manufacturing,59,0.04
2019,British Columbia,Grain and oilseed milling,59,0.02
2019,British Columbia,Sugar and confectionery product manufacturing,59,0.05
2019,British Columbia,Fruit and vegetable preserving and specialty food manufacturing,59,0.07
2019,British Columbia,Dairy product manufacturing,59,0.1
2019,British Columbia,Meat product manufacturing,59,0.21
2019,British Columbia,Seafood product preparation and packaging,59,0.13
2019,British Columbia,Bakeries and tortilla manufacturing,59,0.28
2019,British Columbia,Other food manufacturing,59,0.25
2019,British Columbia,Beverage and tobacco product manufacturing,59,0.4
2019,British Columbia,Beverage manufacturing,59,
2019,British Columbia,Tobacco manufacturing,59,
2019,British Columbia,Cannabis product manufacturing,59,
2019,British Columbia,Textile mills,59,0.0
2019,British Columbia,"Fibre, yarn and thread mills",59,
2019,British Columbia,Fabric mills,59,
2019,British Columbia,Textile and fabric finishing and fabric coating,59,
2019,British Columbia,Textile product mills,59,0.04
2019,British Columbia,Textile furnishings mills,59,0.01
2019,British Columbia,Other textile product mills,59,0.03
2019,British Columbia,Apparel manufacturing,59,0.06
2019,British Columbia,Apparel knitting mills,59,
2019,British Columbia,Cut and sew clothing manufacturing,59,0.04
2019,British Columbia,Clothing accessories and other clothing manufacturing,59,
2019,British Columbia,Leather and allied product manufacturing,59,0.0
2019,British Columbia,Leather and hide tanning and finishing,59,0.0
2019,British Columbia,Footwear manufacturing,59,0.0
2019,British Columbia,Other leather and allied product manufacturing,59,0.0
2019,British Columbia,Paper manufacturing,59,0.31
2019,British Columbia,"Pulp, paper and paperboard mills",59,0.25
2019,British Columbia,Converted paper product manufacturing,59,0.05
2019,British Columbia,Printing and related support activities,59,0.19
2019,British Columbia,Petroleum and coal product manufacturing,59,0.04
2019,British Columbia,Chemical manufacturing,59,0.3
2019,British Columbia,Basic chemical manufacturing,59,0.03
2019,British Columbia,"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing",59,0.0
2019,British Columbia,"Pesticide, fertilizer and other agricultural chemical manufacturing",59,0.01
2019,British Columbia,Pharmaceutical and medicine manufacturing,59,0.13
2019,British Columbia,"Paint, coating and adhesive manufacturing",59,0.02
2019,British Columbia,"Soap, cleaning compound and toilet preparation manufacturing",59,0.08
2019,British Columbia,Other chemical product manufacturing,59,0.03
2019,British Columbia,Plastics and rubber products manufacturing,59,0.24
2019,British Columbia,Plastic product manufacturing,59,0.21
2019,British Columbia,Rubber product manufacturing,59,0.03
2019,British Columbia,Durable goods,59,3.89
2019,British Columbia,Wood product manufacturing,59,1.14
2019,British Columbia,Sawmills and wood preservation,59,0.62
2019,British Columbia,"Veneer, plywood and engineered wood product manufacturing",59,0.21
2019,British Columbia,Other wood product manufacturing,59,0.31
2019,British Columbia,Non-metallic mineral product manufacturing,59,0.3
2019,British Columbia,Clay product and refractory manufacturing,59,0.01
2019,British Columbia,Glass and glass product manufacturing,59,0.06
2019,British Columbia,Cement and concrete product manufacturing,59,0.17
2019,British Columbia,Lime and gypsum product manufacturing,59,0.01
2019,British Columbia,Other non-metallic mineral product manufacturing,59,0.05
2019,British Columbia,Primary metal manufacturing,59,0.16
2019,British Columbia,Iron and steel mills and ferro-alloy manufacturing,59,
2019,British Columbia,Steel product manufacturing from purchased steel,59,
2019,British Columbia,Alumina and aluminum production and processing,59,
2019,British Columbia,Non-ferrous metal (except aluminum) production and processing,59,
2019,British Columbia,Foundries,59,0.03
2019,British Columbia,Fabricated metal product manufacturing,59,0.55
2019,British Columbia,Forging and stamping,59,0.01
2019,British Columbia,Cutlery and hand tool manufacturing,59,
2019,British Columbia,Architectural and structural metals manufacturing,59,0.27
2019,British Columbia,"Boiler, tank and shipping container manufacturing",59,0.03
2019,British Columbia,Hardware manufacturing,59,
2019,British Columbia,Spring and wire product manufacturing,59,0.02
2019,British Columbia,"Machine shops, turned product, and screw, nut and bolt manufacturing",59,0.08
2019,British Columbia,"Coating, engraving, cold and heat treating and allied activities",59,0.03
2019,British Columbia,Other fabricated metal product manufacturing,59,0.08
2019,British Columbia,Machinery manufacturing,59,0.42
2019,British Columbia,"Agricultural, construction and mining machinery manufacturing",59,0.05
2019,British Columbia,Industrial machinery manufacturing,59,0.1
2019,British Columbia,Commercial and service industry machinery manufacturing,59,0.05
2019,British Columbia,"Ventilation, heating, air-conditioning and commercial refrigeration equipment manufacturing",59,0.05
2019,British Columbia,Metalworking machinery manufacturing,59,0.04
2019,British Columbia,"Engine, turbine and power transmission equipment manufacturing",59,0.01
2019,British Columbia,Other general-purpose machinery manufacturing,59,0.1
2019,British Columbia,Computer and electronic product manufacturing,59,0.25
2019,British Columbia,Computer and peripheral equipment manufacturing,59,0.03
2019,British Columbia,Communications equipment manufacturing,59,0.04
2019,British Columbia,Audio and video equipment manufacturing,59,0.0
2019,British Columbia,Semiconductor and other electronic component manufacturing,59,0.07
2019,British Columbia,"Navigational, measuring, medical and control instruments manufacturing",59,0.1
2019,British Columbia,Manufacturing and reproducing magnetic and optical media,59,0.0
2019,British Columbia,"Electrical equipment, appliance and component manufacturing",59,0.17
2019,British Columbia,Electric lighting equipment manufacturing,59,
2019,British Columbia,Household appliance manufacturing,59,
2019,British Columbia,Electrical equipment manufacturing,59,0.05
2019,British Columbia,Other electrical equipment and component manufacturing,59,0.09
2019,British Columbia,Transportation equipment manufacturing,59,0.35
2019,British Columbia,Motor vehicle manufacturing,59,
2019,British Columbia,Motor vehicle body and trailer manufacturing,59,0.07
2019,British Columbia,Motor vehicle parts manufacturing,59,0.06
2019,British Columbia,Aerospace product and parts manufacturing,59,0.08
2019,British Columbia,Railroad rolling stock manufacturing,59,
2019,British Columbia,Ship and boat building,59,0.12
2019,British Columbia,Other transportation equipment manufacturing,59,
