Year,Géographie,Genre de travail,Occupation,Sexe,Groupe d'âge,GeoCode,Value
2020,Ontario,Employés à temps partiel,"Vente et services, sauf les gestionnaires",Femmes,15 ans et plus,35,15.73
2020,Ontario,Employés à temps partiel,"Vente et services, sauf les gestionnaires",Femmes,15 à 24 ans,35,14.64
2020,Ontario,Employés à temps partiel,"Vente et services, sauf les gestionnaires",Femmes,25 à 54 ans,35,16.92
2020,Ontario,Employés à temps partiel,"Vente et services, sauf les gestionnaires",Femmes,55 ans et plus,35,16.91
2020,Ontario,Employés à temps partiel,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Les deux sexes,15 ans et plus,35,21.12
2020,Ontario,Employés à temps partiel,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Les deux sexes,15 à 24 ans,35,15.77
2020,Ontario,Employés à temps partiel,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Les deux sexes,25 à 54 ans,35,24.59
2020,Ontario,Employés à temps partiel,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Les deux sexes,55 ans et plus,35,21.07
2020,Ontario,Employés à temps partiel,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Hommes,15 ans et plus,35,21.83
2020,Ontario,Employés à temps partiel,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Hommes,15 à 24 ans,35,15.86
2020,Ontario,Employés à temps partiel,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Hommes,25 à 54 ans,35,27.05
2020,Ontario,Employés à temps partiel,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Hommes,55 ans et plus,35,21.72
2020,Ontario,Employés à temps partiel,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Femmes,15 ans et plus,35,19.34
2020,Ontario,Employés à temps partiel,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Femmes,15 à 24 ans,35,15.31
2020,Ontario,Employés à temps partiel,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Femmes,25 à 54 ans,35,20.56
2020,Ontario,Employés à temps partiel,"Métiers, transport, machinerie et domaines apparentés, sauf les gestionnaires",Femmes,55 ans et plus,35,19.27
2020,Ontario,Employés à temps partiel,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Les deux sexes,15 ans et plus,35,17.2
2020,Ontario,Employés à temps partiel,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Les deux sexes,15 à 24 ans,35,15.68
2020,Ontario,Employés à temps partiel,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Les deux sexes,25 à 54 ans,35,19.38
2020,Ontario,Employés à temps partiel,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Les deux sexes,55 ans et plus,35,17.88
2020,Ontario,Employés à temps partiel,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Hommes,15 ans et plus,35,17.15
2020,Ontario,Employés à temps partiel,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Hommes,15 à 24 ans,35,15.91
2020,Ontario,Employés à temps partiel,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Hommes,25 à 54 ans,35,
2020,Ontario,Employés à temps partiel,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Hommes,55 ans et plus,35,
2020,Ontario,Employés à temps partiel,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Femmes,15 ans et plus,35,17.28
2020,Ontario,Employés à temps partiel,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Femmes,15 à 24 ans,35,15.19
2020,Ontario,Employés à temps partiel,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Femmes,25 à 54 ans,35,
2020,Ontario,Employés à temps partiel,"Ressources naturelles, agriculture et production connexe, sauf les gestionnaires",Femmes,55 ans et plus,35,
2020,Ontario,Employés à temps partiel,"Fabrication et services d'utilité publique, sauf les gestionnaires",Les deux sexes,15 ans et plus,35,19.17
2020,Ontario,Employés à temps partiel,"Fabrication et services d'utilité publique, sauf les gestionnaires",Les deux sexes,15 à 24 ans,35,17.56
2020,Ontario,Employés à temps partiel,"Fabrication et services d'utilité publique, sauf les gestionnaires",Les deux sexes,25 à 54 ans,35,18.94
2020,Ontario,Employés à temps partiel,"Fabrication et services d'utilité publique, sauf les gestionnaires",Les deux sexes,55 ans et plus,35,21.08
2020,Ontario,Employés à temps partiel,"Fabrication et services d'utilité publique, sauf les gestionnaires",Hommes,15 ans et plus,35,20.91
2020,Ontario,Employés à temps partiel,"Fabrication et services d'utilité publique, sauf les gestionnaires",Hommes,15 à 24 ans,35,
2020,Ontario,Employés à temps partiel,"Fabrication et services d'utilité publique, sauf les gestionnaires",Hommes,25 à 54 ans,35,22.24
2020,Ontario,Employés à temps partiel,"Fabrication et services d'utilité publique, sauf les gestionnaires",Hommes,55 ans et plus,35,
2020,Ontario,Employés à temps partiel,"Fabrication et services d'utilité publique, sauf les gestionnaires",Femmes,15 ans et plus,35,16.87
2020,Ontario,Employés à temps partiel,"Fabrication et services d'utilité publique, sauf les gestionnaires",Femmes,15 à 24 ans,35,
2020,Ontario,Employés à temps partiel,"Fabrication et services d'utilité publique, sauf les gestionnaires",Femmes,25 à 54 ans,35,16.34
2020,Ontario,Employés à temps partiel,"Fabrication et services d'utilité publique, sauf les gestionnaires",Femmes,55 ans et plus,35,
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Total des employés, toutes les professions",Les deux sexes,15 ans et plus,46,26.78
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Total des employés, toutes les professions",Les deux sexes,15 à 24 ans,46,15.37
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Total des employés, toutes les professions",Les deux sexes,25 à 54 ans,46,28.94
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Total des employés, toutes les professions",Les deux sexes,55 ans et plus,46,28.92
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Total des employés, toutes les professions",Hommes,15 ans et plus,46,28.5
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Total des employés, toutes les professions",Hommes,15 à 24 ans,46,16.11
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Total des employés, toutes les professions",Hommes,25 à 54 ans,46,30.56
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Total des employés, toutes les professions",Hommes,55 ans et plus,46,31.45
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Total des employés, toutes les professions",Femmes,15 ans et plus,46,24.98
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Total des employés, toutes les professions",Femmes,15 à 24 ans,46,14.64
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Total des employés, toutes les professions",Femmes,25 à 54 ans,46,27.26
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Total des employés, toutes les professions",Femmes,55 ans et plus,46,26.08
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,Gestion,Les deux sexes,15 ans et plus,46,45.35
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,Gestion,Les deux sexes,15 à 24 ans,46,
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,Gestion,Les deux sexes,25 à 54 ans,46,45.27
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,Gestion,Les deux sexes,55 ans et plus,46,47.67
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,Gestion,Hommes,15 ans et plus,46,46.6
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,Gestion,Hommes,15 à 24 ans,46,
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,Gestion,Hommes,25 à 54 ans,46,46.18
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,Gestion,Hommes,55 ans et plus,46,49.14
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,Gestion,Femmes,15 ans et plus,46,43.57
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,Gestion,Femmes,15 à 24 ans,46,
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,Gestion,Femmes,25 à 54 ans,46,44.11
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,Gestion,Femmes,55 ans et plus,46,44.64
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Les deux sexes,15 ans et plus,46,26.74
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Les deux sexes,15 à 24 ans,46,16.93
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Les deux sexes,25 à 54 ans,46,27.3
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Les deux sexes,55 ans et plus,46,28.96
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Hommes,15 ans et plus,46,30.8
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Hommes,15 à 24 ans,46,17.82
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Hommes,25 à 54 ans,46,31.02
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Hommes,55 ans et plus,46,36.62
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Femmes,15 ans et plus,46,25.08
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Femmes,15 à 24 ans,46,16.57
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Femmes,25 à 54 ans,46,25.64
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Affaires, finance et administration, sauf les gestionnaires",Femmes,55 ans et plus,46,26.69
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Sciences naturelles et appliquées et domaines apparentés, sauf les gestionnaires",Les deux sexes,15 ans et plus,46,35.48
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Sciences naturelles et appliquées et domaines apparentés, sauf les gestionnaires",Les deux sexes,15 à 24 ans,46,21.58
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Sciences naturelles et appliquées et domaines apparentés, sauf les gestionnaires",Les deux sexes,25 à 54 ans,46,35.51
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Sciences naturelles et appliquées et domaines apparentés, sauf les gestionnaires",Les deux sexes,55 ans et plus,46,40.71
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Sciences naturelles et appliquées et domaines apparentés, sauf les gestionnaires",Hommes,15 ans et plus,46,36.26
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Sciences naturelles et appliquées et domaines apparentés, sauf les gestionnaires",Hommes,15 à 24 ans,46,
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Sciences naturelles et appliquées et domaines apparentés, sauf les gestionnaires",Hommes,25 à 54 ans,46,36.28
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Sciences naturelles et appliquées et domaines apparentés, sauf les gestionnaires",Hommes,55 ans et plus,46,41.5
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Sciences naturelles et appliquées et domaines apparentés, sauf les gestionnaires",Femmes,15 ans et plus,46,32.98
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Sciences naturelles et appliquées et domaines apparentés, sauf les gestionnaires",Femmes,15 à 24 ans,46,
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Sciences naturelles et appliquées et domaines apparentés, sauf les gestionnaires",Femmes,25 à 54 ans,46,33.29
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Sciences naturelles et appliquées et domaines apparentés, sauf les gestionnaires",Femmes,55 ans et plus,46,37.05
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Secteur de la santé, sauf les gestionnaires",Les deux sexes,15 ans et plus,46,31.45
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Secteur de la santé, sauf les gestionnaires",Les deux sexes,15 à 24 ans,46,20.69
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Secteur de la santé, sauf les gestionnaires",Les deux sexes,25 à 54 ans,46,32.41
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Secteur de la santé, sauf les gestionnaires",Les deux sexes,55 ans et plus,46,31.84
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Secteur de la santé, sauf les gestionnaires",Hommes,15 ans et plus,46,33.25
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Secteur de la santé, sauf les gestionnaires",Hommes,15 à 24 ans,46,18.25
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Secteur de la santé, sauf les gestionnaires",Hommes,25 à 54 ans,46,33.19
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Secteur de la santé, sauf les gestionnaires",Hommes,55 ans et plus,46,39.55
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Secteur de la santé, sauf les gestionnaires",Femmes,15 ans et plus,46,30.95
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Secteur de la santé, sauf les gestionnaires",Femmes,15 à 24 ans,46,21.37
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Secteur de la santé, sauf les gestionnaires",Femmes,25 à 54 ans,46,32.21
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Secteur de la santé, sauf les gestionnaires",Femmes,55 ans et plus,46,29.26
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Les deux sexes,15 ans et plus,46,31.72
2020,Manitoba,Ensemble des employés à temps plein et à temps partiel,"Enseignement, droit et services sociaux, communautaires et gouvernementaux, sauf les gestionnaires",Les deux sexes,15 à 24 ans,46,16.22
